 "GAGE No.    5:  K,I,J Coord. =     1,  133,  129;  STREAM SEGMENT =    12;  REACH =   153 "
     "DATA: Time           Stage            Flow           Depth           Width      Midpt-Flow         Precip.              ET          Runoff     Conductance        HeadDiff       Hyd.Grad."
     9.5000000E+01   8.2837555E+02   1.2450110E+05   3.8256687E-01   2.5000000E+01   1.2450150E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   5.1119621E-03   5.1119621E-03
     9.6000000E+01   8.2837817E+02   1.2622152E+05   3.8520333E-01   2.5000000E+01   1.2622197E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   5.8738319E-03   5.8738319E-03
     9.7000000E+01   8.2837933E+02   1.2651934E+05   3.8635510E-01   2.5000000E+01   1.2651973E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   5.0690975E-03   5.0690975E-03
     9.8000000E+01   8.2837976E+02   1.2671263E+05   3.8675758E-01   2.5000000E+01   1.2671291E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   3.6045518E-03   3.6045518E-03
     9.9000000E+01   8.2838617E+02   1.3009177E+05   3.9316308E-01   2.5000000E+01   1.3009231E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   7.1118767E-03   7.1118767E-03
     1.0000000E+02   8.2838849E+02   1.3169344E+05   3.9551467E-01   2.5000000E+01   1.3169395E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   6.6804225E-03   6.6804225E-03
     1.0100000E+02   8.2839197E+02   1.3378225E+05   3.9896244E-01   2.5000000E+01   1.3378280E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   7.2086938E-03   7.2086938E-03
     1.0200000E+02   8.2839746E+02   1.3670280E+05   4.0446278E-01   2.5000000E+01   1.3670352E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   9.3348408E-03   9.3348408E-03
     1.0300000E+02   8.2839911E+02   1.3746102E+05   4.0612039E-01   2.5000000E+01   1.3746162E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   8.0348253E-03   8.0348253E-03
     1.0400000E+02   8.2846368E+02   1.7577783E+05   4.7071028E-01   2.5000000E+01   1.7578233E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   5.8512185E-02   5.8512185E-02
     1.0500000E+02   8.2866345E+02   3.1693738E+05   6.7044973E-01   2.5000000E+01   3.1695381E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   2.1299382E-01   2.1299382E-01
     1.0600000E+02   8.2874042E+02   3.7988947E+05   7.4744183E-01   2.5000000E+01   3.7990856E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   2.4794704E-01   2.4794704E-01
