 Stress_Period Precip SW_Irr GW_Irr ET Recharge Runoff Storage Error
 316           37395714.                  0.                  0.            -452796.          -36923762.                  0.             -19157.                  0.
 317           37867896.                  0.                  0.           -1128055.          -36666638.                  0.             -73202.                  0.
 318           11660911.                  0.                  0.          -10373068.           -2441567.                  0.            1153724.                  0.
 319           11349354.               2968.              15279.          -16537959.           -1739841.                  0.            6910199.                 -0.
 320            3030839.            7610010.            9145805.          -25410542.            -227517.                  0.            5851406.                 -0.
 321            2612140.            9664212.           11487437.          -23933261.           -2053049.                  0.            2222521.                 -0.
 322                  0.            9882224.           13185497.          -22544721.           -2359332.                  0.            1836332.                 -0.
 323            3609679.            4088396.           10482604.          -18091652.           -1469883.                  0.            1380856.                 -0.
 324             801024.            3265564.            1633600.          -10876714.            -484867.                  0.            5661393.                 -0.
 325            1844315.            2031867.             617579.           -7869263.            -393948.                  0.            3769449.                 -0.
 326           14003986.                  0.                  0.           -2619017.           -2049758.                  0.           -9335211.                  0.
 327            3762448.                  0.                  0.            -464776.            -970164.                  0.           -2327508.                  0.
 328           10275035.                  0.                  0.            -678756.           -3211096.                  0.           -6385183.                 -0.
